loss,mae,val_loss,val_mae
3995060480.0,45716.0703125,4577480192.0,48034.7421875
3994908928.0,45714.9453125,4577325568.0,48033.546875
3994757888.0,45713.8359375,4577169920.0,48032.31640625
3994607104.0,45712.703125,4577012224.0,48031.05078125
3994456064.0,45711.546875,4576855552.0,48029.78515625
3994304768.0,45710.37890625,4576699904.0,48028.546875
3994153984.0,45709.23828125,4576544768.0,48027.33203125
3994002688.0,45708.11328125,4576389632.0,48026.10546875
3993851904.0,45706.98046875,4576233984.0,48024.84765625
3993701376.0,45705.828125,4576077824.0,48023.60546875
3993550080.0,45704.68359375,4575922688.0,48022.38671875
3993399808.0,45703.55859375,4575767040.0,48021.15234375
3993249024.0,45702.42578125,4575610880.0,48019.9140625
3993097984.0,45701.2890625,4575455744.0,48018.69921875
3992947968.0,45700.16796875,4575301632.0,48017.49609375
3992797184.0,45699.0546875,4575145472.0,48016.26171875
3992646400.0,45697.921875,4574989824.0,48015.01171875
3992495872.0,45696.76171875,4574835200.0,48013.76953125
3992345856.0,45695.6171875,4574682624.0,48012.61328125
3992195840.0,45694.5390625,4574530048.0,48011.4140625
3992045312.0,45693.43359375,4574372864.0,48010.15234375
3991895296.0,45692.26171875,4574217216.0,48008.87890625
3991745024.0,45691.07421875,4574063104.0,48007.6875
3991595008.0,45689.97265625,4573911552.0,48006.53125
3991445248.0,45688.89453125,4573757440.0,48005.33984375
3991294720.0,45687.78515625,4573600768.0,48004.06640625
3991144448.0,45686.60546875,4573444096.0,48002.7890625
3990994432.0,45685.4140625,4573291008.0,48001.58984375
3990844416.0,45684.3046875,4573137408.0,48000.39453125
3990694656.0,45683.19140625,4572983808.0,47999.171875
3990545152.0,45682.05859375,4572827648.0,47997.91015625
3990395136.0,45680.890625,4572675072.0,47996.73046875
3990245376.0,45679.796875,4572521472.0,47995.53125
3990095616.0,45678.69140625,4572365824.0,47994.296875
3989946368.0,45677.546875,4572210688.0,47993.04296875
3989797120.0,45676.390625,4572054528.0,47991.75390625
3989648128.0,45675.19140625,4571901440.0,47990.5390625
3989498368.0,45674.0703125,4571750912.0,47989.39453125
3989348608.0,45673.01953125,4571599872.0,47988.23828125
3989199360.0,45671.953125,4571444736.0,47986.9921875
3989050624.0,45670.8046875,4571287552.0,47985.6875
3988900864.0,45669.59765625,4571130368.0,47984.37109375
3988751872.0,45668.39453125,4570977280.0,47983.1640625
3988603392.0,45667.265625,4570827776.0,47982.0390625
3988453376.0,45666.21484375,4570677248.0,47980.87109375
3988304896.0,45665.140625,4570526208.0,47979.671875
3988155648.0,45664.01953125,4570373120.0,47978.4375
3988006656.0,45662.875,4570217984.0,47977.1875
3987857920.0,45661.71484375,4570063360.0,47975.92578125
3987708928.0,45660.54296875,4569909760.0,47974.71875
3987560192.0,45659.41796875,4569759744.0,47973.5703125
3987411712.0,45658.34375,4569607680.0,47972.38671875
3987262976.0,45657.25,4569454080.0,47971.17578125
3987114752.0,45656.1171875,4569299968.0,47969.9296875
3986966016.0,45654.96484375,4569144320.0,47968.66796875
3986817024.0,45653.796875,4568990720.0,47967.4375
3986669568.0,45652.65234375,4568837632.0,47966.2421875
3986521088.0,45651.54296875,4568686592.0,47965.06640625
3986372608.0,45650.453125,4568535040.0,47963.8671875
3986224640.0,45649.33203125,4568381952.0,47962.65234375
3986076416.0,45648.203125,4568227840.0,47961.39453125
3985927936.0,45647.0390625,4568073216.0,47960.125
3985779456.0,45645.8515625,4567920128.0,47958.90234375
3985631488.0,45644.72265625,4567768576.0,47957.73828125
3985484288.0,45643.6484375,4567616000.0,47956.5546875
3985335808.0,45642.55078125,4567463936.0,47955.3359375
3985188096.0,45641.4140625,4567310848.0,47954.09375
3985040128.0,45640.26171875,4567157248.0,47952.84375
3984892160.0,45639.09765625,4567003136.0,47951.60546875
3984744448.0,45637.94921875,4566849536.0,47950.40234375
3984596736.0,45636.83984375,4566696448.0,47949.20703125
3984449024.0,45635.73828125,4566542848.0,47947.984375
3984301056.0,45634.60546875,4566389248.0,47946.73828125
3984153856.0,45633.453125,4566236672.0,47945.51953125
3984005376.0,45632.328125,4566084096.0,47944.30859375
3983858944.0,45631.20703125,4565931008.0,47943.1015625
3983710720.0,45630.09375,4565776896.0,47941.8828125
3983564032.0,45628.9765625,4565624320.0,47940.671875
3983416320.0,45627.85546875,4565471744.0,47939.46875
3983269120.0,45626.74609375,4565319680.0,47938.28125
3983122432.0,45625.65234375,4565166080.0,47937.0703125
3982974976.0,45624.5390625,4565011456.0,47935.83984375
3982828032.0,45623.40625,4564856832.0,47934.6015625
3982681088.0,45622.265625,4564704768.0,47933.39453125
3982533632.0,45621.1484375,4564553728.0,47932.19140625
3982386688.0,45620.0390625,4564402688.0,47931.0078125
3982239744.0,45618.94140625,4564251136.0,47929.81640625
3982093056.0,45617.8359375,4564099072.0,47928.6015625
3981945600.0,45616.71484375,4563945472.0,47927.37109375
3981798912.0,45615.5703125,4563793408.0,47926.1640625
3981652224.0,45614.4609375,4563641344.0,47924.97265625
3981505536.0,45613.359375,4563489792.0,47923.78125
3981358336.0,45612.25,4563336704.0,47922.56640625
3981211648.0,45611.12109375,4563184128.0,47921.35546875
3981064960.0,45610.00390625,4563033088.0,47920.1484375
3980918016.0,45608.88671875,4562880000.0,47918.9296875
3980771072.0,45607.76171875,4562728960.0,47917.734375
3980625152.0,45606.6640625,4562576384.0,47916.53515625
3980478208.0,45605.5546875,4562424832.0,47915.32421875
3980332288.0,45604.43359375,4562271744.0,47914.09765625
3980185344.0,45603.30078125,4562119168.0,47912.87109375
3980039168.0,45602.1640625,4561968640.0,47911.671875
3979892480.0,45601.0546875,4561818112.0,47910.484375
3979746304.0,45599.94921875,4561666560.0,47909.28515625
3979599360.0,45598.83984375,4561515008.0,47908.06640625
3979452928.0,45597.71484375,4561362944.0,47906.8515625
3979307264.0,45596.59375,4561212416.0,47905.671875
3979160576.0,45595.4921875,4561061376.0,47904.4609375
3979014400.0,45594.375,4560910848.0,47903.23828125
3978867968.0,45593.2421875,4560759808.0,47902.0234375
3978722304.0,45592.1171875,4560609792.0,47900.83203125
3978576640.0,45591.015625,4560460288.0,47899.64453125
3978430208.0,45589.91796875,4560310272.0,47898.4453125
3978284032.0,45588.80078125,4560160256.0,47897.23046875
3978137856.0,45587.671875,4560009216.0,47896.01171875
3977992704.0,45586.546875,4559860224.0,47894.828125
3977846528.0,45585.44921875,4559711232.0,47893.6484375
3977699840.0,45584.3515625,4559559680.0,47892.41015625
3977552896.0,45583.203125,4559405056.0,47891.1171875
3977406720.0,45582.0078125,4559252480.0,47889.8359375
3977260800.0,45580.81640625,4559101440.0,47888.5859375
3977115392.0,45579.66015625,4558951424.0,47887.359375
3976969472.0,45578.51953125,4558799872.0,47886.1171875
3976823808.0,45577.3671875,4558649856.0,47884.89453125
3976678400.0,45576.2265625,4558501376.0,47883.6796875
3976532736.0,45575.1015625,4558352896.0,47882.48046875
3976386816.0,45573.9765625,4558203904.0,47881.2578125
3976241152.0,45572.8515625,4558053376.0,47880.03515625
3976095488.0,45571.7109375,4557902848.0,47878.8203125
3975949824.0,45570.58984375,4557754368.0,47877.625
3975804160.0,45569.484375,4557607936.0,47876.453125
3975657984.0,45568.40625,4557459968.0,47875.27734375
3975512832.0,45567.30859375,4557313536.0,47874.08984375
3975367424.0,45566.203125,4557165056.0,47872.90625
3975222272.0,45565.1171875,4557016576.0,47871.7265625
3975076608.0,45564.02734375,4556868608.0,47870.55078125
3974931712.0,45562.94921875,4556719104.0,47869.3671875
3974786304.0,45561.859375,4556571648.0,47868.1953125
3974640384.0,45560.76953125,4556423168.0,47867.01171875
3974494976.0,45559.68359375,4556274688.0,47865.83984375
3974349056.0,45558.61328125,4556127232.0,47864.68359375
3974204416.0,45557.5390625,4555978240.0,47863.48046875
3974059520.0,45556.4375,4555825664.0,47862.2265625
3973913856.0,45555.28125,4555675648.0,47860.97265625
3973768704.0,45554.12890625,4555526144.0,47859.74609375
3973623808.0,45553.0,4555377152.0,47858.51171875
3973478912.0,45551.8671875,4555226624.0,47857.2578125
3973333504.0,45550.70703125,4555077120.0,47856.0234375
3973188352.0,45549.57421875,4554927104.0,47854.8046875
3973043456.0,45548.4609375,4554776064.0,47853.5703125
3972898560.0,45547.32421875,4554626048.0,47852.34765625
3972753408.0,45546.20703125,4554476032.0,47851.1328125
3972608512.0,45545.08984375,4554326528.0,47849.91015625
3972463616.0,45543.97265625,4554177536.0,47848.70703125
3972318976.0,45542.8671875,4554029056.0,47847.51171875
3972173824.0,45541.78515625,4553881088.0,47846.32421875
3972029184.0,45540.69140625,4553732608.0,47845.11328125
3971884800.0,45539.578125,4553582592.0,47843.87109375
3971739648.0,45538.4453125,4553433088.0,47842.6328125
3971595008.0,45537.3046875,4553284096.0,47841.3984375
3971450112.0,45536.16796875,4553135616.0,47840.17578125
3971305728.0,45535.0390625,4552986624.0,47838.95703125
3971160832.0,45533.91796875,4552837120.0,47837.734375
3971017216.0,45532.8125,4552688640.0,47836.515625
3970871808.0,45531.69140625,4552538624.0,47835.2890625
3970727424.0,45530.5625,4552389632.0,47834.06640625
3970583040.0,45529.4453125,4552240640.0,47832.84765625
3970439168.0,45528.328125,4552092160.0,47831.64453125
3970295040.0,45527.234375,4551943680.0,47830.4453125
3970150656.0,45526.125,4551793664.0,47829.21875
3970006528.0,45525.01171875,4551645184.0,47828.0
3969862912.0,45523.89453125,4551496192.0,47826.77734375
3969719296.0,45522.77734375,4551347200.0,47825.5703125
3969574656.0,45521.671875,4551199744.0,47824.37109375
3969431552.0,45520.578125,4551051776.0,47823.16015625
3969288192.0,45519.46875,4550903808.0,47821.9296875
3969144064.0,45518.3359375,4550755328.0,47820.70703125
3969000704.0,45517.22265625,4550607360.0,47819.49609375
3968857600.0,45516.12109375,4550458880.0,47818.28125
3968714496.0,45515.015625,4550310400.0,47817.06640625
3968570880.0,45513.90234375,4550161408.0,47815.83984375
3968427520.0,45512.78515625,4550013440.0,47814.62890625
3968284672.0,45511.6796875,4549864960.0,47813.421875
3968141312.0,45510.5703125,4549718016.0,47812.234375
3967998208.0,45509.484375,4549572608.0,47811.05078125
3967855360.0,45508.40234375,4549425152.0,47809.85546875
3967712256.0,45507.30859375,4549277696.0,47808.63671875
3967569152.0,45506.1953125,4549129728.0,47807.421875
3967426560.0,45505.0859375,4548981248.0,47806.20703125
3967283200.0,45503.9765625,4548834304.0,47805.00390625
3967140864.0,45502.88671875,4548687872.0,47803.83203125
3966998016.0,45501.80859375,4548541952.0,47802.64453125
3966854912.0,45500.72265625,4548395008.0,47801.43359375
3966712832.0,45499.61328125,4548248576.0,47800.22265625
3966569984.0,45498.51171875,4548101632.0,47799.02734375
3966427136.0,45497.41796875,4547953664.0,47797.8359375
3966285056.0,45496.3203125,4547806208.0,47796.65234375
3966142208.0,45495.2421875,4547659776.0,47795.46875
3965999616.0,45494.15625,4547512832.0,47794.26953125
3965857024.0,45493.0546875,4547365376.0,47793.05859375
3965714688.0,45491.94140625,4547219456.0,47791.87109375
3965572096.0,45490.84375,4547072512.0,47790.6796875
3965430016.0,45489.75,4546926592.0,47789.5
3965287424.0,45488.671875,4546780160.0,47788.3203125
3965145088.0,45487.58203125,4546633728.0,47787.13671875
3965003008.0,45486.4765625,4546487808.0,47785.9453125
3964860416.0,45485.37890625,4546341888.0,47784.765625
3964718080.0,45484.27734375,4546196480.0,47783.60546875
3964575744.0,45483.1953125,4546051584.0,47782.453125
3964432896.0,45482.125,4545906176.0,47781.29296875
3964290816.0,45481.0390625,4545761280.0,47780.125
3964148736.0,45479.94921875,4545614848.0,47778.94140625
3964005888.0,45478.8515625,4545468416.0,47777.7578125
3963863808.0,45477.74609375,4545321984.0,47776.5703125
3963721728.0,45476.6484375,4545176064.0,47775.41015625
3963579648.0,45475.57421875,4545030656.0,47774.2421875
3963437568.0,45474.484375,4544884224.0,47773.07421875
3963295488.0,45473.40234375,4544737792.0,47771.88671875
3963152896.0,45472.30078125,4544592384.0,47770.70703125
3963010304.0,45471.19921875,4544447488.0,47769.52734375
3962868992.0,45470.1015625,4544302592.0,47768.36328125
3962726912.0,45469.01953125,4544157184.0,47767.2109375
3962585344.0,45467.94921875,4544010752.0,47766.03515625
3962442752.0,45466.859375,4543863808.0,47764.84765625
3962300672.0,45465.75390625,4543717376.0,47763.6640625
3962159360.0,45464.66015625,4543571456.0,47762.484375
3962017280.0,45463.56640625,4543425536.0,47761.328125
3961875200.0,45462.48046875,4543280128.0,47760.18359375
3961733376.0,45461.4140625,4543134720.0,47759.015625
3961591808.0,45460.32421875,4542987776.0,47757.81640625
3961449984.0,45459.20703125,4542841856.0,47756.62109375
3961308416.0,45458.08984375,4542694912.0,47755.4296875
3961166592.0,45456.984375,4542550528.0,47754.26171875
3961025024.0,45455.88671875,4542405120.0,47753.109375
3960882944.0,45454.80859375,4542261248.0,47751.95703125
3960741632.0,45453.73046875,4542116352.0,47750.8046875
3960599808.0,45452.65625,4541971456.0,47749.6484375
3960458240.0,45451.56640625,4541826560.0,47748.4921875
3960316928.0,45450.48828125,4541681152.0,47747.328125
3960175104.0,45449.3984375,4541535232.0,47746.1484375
3960033536.0,45448.3046875,4541389824.0,47744.98046875
3959892224.0,45447.203125,4541243392.0,47743.8046875
3959750912.0,45446.09765625,4541097472.0,47742.62890625
3959608832.0,45444.99609375,4540953088.0,47741.45703125
3959467520.0,45443.890625,4540809728.0,47740.2890625
3959326464.0,45442.80078125,4540666880.0,47739.15234375
3959184896.0,45441.71875,4540523520.0,47738.015625
3959043584.0,45440.65625,4540379648.0,47736.890625
3958902528.0,45439.58984375,4540235776.0,47735.734375
3958760960.0,45438.49609375,4540091392.0,47734.578125
3958619904.0,45437.40234375,4539947008.0,47733.40625
3958478336.0,45436.3046875,4539803136.0,47732.26171875
3958337792.0,45435.2109375,4539657728.0,47731.10546875
3958196480.0,45434.1171875,4539512832.0,47729.95703125
3958055680.0,45433.03125,4539367936.0,47728.8046875
3957914624.0,45431.94921875,4539223552.0,47727.66015625
3957773312.0,45430.8671875,4539080192.0,47726.52734375
3957632512.0,45429.79296875,4538937856.0,47725.39453125
3957491456.0,45428.71484375,4538794496.0,47724.25
3957350912.0,45427.63671875,4538652672.0,47723.1171875
3957209600.0,45426.5546875,4538509824.0,47721.98828125
3957069312.0,45425.48046875,4538366976.0,47720.85546875
3956928768.0,45424.41796875,4538223616.0,47719.71875
3956788224.0,45423.33984375,4538081280.0,47718.578125
3956647680.0,45422.26171875,4537937920.0,47717.43359375
3956507136.0,45421.18359375,4537794560.0,47716.28125
3956366592.0,45420.09765625,4537651200.0,47715.12890625
3956226048.0,45419.0078125,4537507328.0,47713.984375
3956085760.0,45417.9375,4537363456.0,47712.84765625
3955945216.0,45416.8671875,4537219072.0,47711.71484375
3955804672.0,45415.8046875,4537075200.0,47710.5703125
3955664128.0,45414.73046875,4536931328.0,47709.4140625
3955523584.0,45413.65234375,4536788480.0,47708.25390625
3955383552.0,45412.5625,4536645632.0,47707.109375
3955243264.0,45411.48828125,4536502272.0,47705.97265625
3955102720.0,45410.41796875,4536358400.0,47704.8203125
3954962432.0,45409.34375,4536215552.0,47703.6640625
3954821888.0,45408.2578125,4536072704.0,47702.51171875
3954682112.0,45407.1796875,4535929344.0,47701.359375
3954541568.0,45406.10546875,4535785984.0,47700.203125
3954401024.0,45405.02734375,4535641088.0,47699.03515625
3954261248.0,45403.9375,4535496704.0,47697.8671875
3954120960.0,45402.84375,4535353344.0,47696.70703125
3953980672.0,45401.7578125,4535212032.0,47695.5625
3953840640.0,45400.69140625,4535069696.0,47694.421875
3953700096.0,45399.62109375,4534927872.0,47693.2734375
3953560320.0,45398.54296875,4534784512.0,47692.109375
3953419776.0,45397.45703125,4534640128.0,47690.93359375
3953280256.0,45396.36328125,4534497280.0,47689.77734375
3953140480.0,45395.2734375,4534354944.0,47688.62109375
3952999936.0,45394.1875,4534211584.0,47687.453125
3952860160.0,45393.10546875,4534068736.0,47686.30859375
3952719616.0,45392.0390625,4533926912.0,47685.1640625
3952580096.0,45390.96484375,4533784576.0,47684.015625
3952440320.0,45389.8984375,4533642752.0,47682.8671875
3952300544.0,45388.81640625,4533501440.0,47681.71875
3952161280.0,45387.7421875,4533360640.0,47680.57421875
3952021248.0,45386.671875,4533218816.0,47679.42578125
3951881728.0,45385.6015625,4533075968.0,47678.26953125
3951741696.0,45384.52734375,4532931584.0,47677.109375
3951602432.0,45383.4453125,4532788224.0,47675.94921875
3951463168.0,45382.37109375,4532644352.0,47674.79296875
3951323392.0,45381.29296875,4532503552.0,47673.65234375
3951183616.0,45380.22265625,4532362752.0,47672.5234375
3951043840.0,45379.16015625,4532221952.0,47671.39453125
3950905088.0,45378.109375,4532081152.0,47670.2734375
3950766080.0,45377.05859375,4531939328.0,47669.1171875
3950626304.0,45375.9765625,4531798016.0,47667.953125
3950486528.0,45374.88671875,4531654144.0,47666.7890625
3950347776.0,45373.796875,4531510272.0,47665.62109375
3950208256.0,45372.7109375,4531367424.0,47664.46484375
3950069504.0,45371.62890625,4531226624.0,47663.31640625
3949930240.0,45370.5546875,4531085312.0,47662.17578125
3949791232.0,45369.48828125,4530945024.0,47661.03125
3949651968.0,45368.41796875,4530803712.0,47659.890625
3949512448.0,45367.3515625,4530661376.0,47658.7421875
3949373696.0,45366.27734375,4530519552.0,47657.58984375
3949235200.0,45365.20703125,4530379264.0,47656.44921875
3949095680.0,45364.13671875,4530239488.0,47655.31640625
3948956928.0,45363.0703125,4530099200.0,47654.1796875
3948818432.0,45362.0078125,4529959424.0,47653.046875
3948679424.0,45360.94140625,4529819648.0,47651.90625
3948540416.0,45359.87109375,4529679360.0,47650.765625
3948401664.0,45358.80078125,4529538048.0,47649.6171875
3948262656.0,45357.7265625,4529396736.0,47648.4765625
3948124160.0,45356.66015625,4529254400.0,47647.3359375
3947985664.0,45355.59375,4529112064.0,47646.203125
3947846656.0,45354.53515625,4528969728.0,47645.06640625
3947708160.0,45353.46875,4528827904.0,47643.91796875
3947569920.0,45352.3984375,4528686080.0,47642.76171875
3947431168.0,45351.3125,4528544768.0,47641.60546875
3947292928.0,45350.234375,4528404992.0,47640.46484375
3947154432.0,45349.1640625,4528264704.0,47639.33203125
3947016704.0,45348.1015625,4528125952.0,47638.19921875
3946877696.0,45347.0390625,4527985152.0,47637.06640625
3946739712.0,45345.96484375,4527844352.0,47635.921875
3946601216.0,45344.8984375,4527702528.0,47634.77734375
3946463488.0,45343.83203125,4527560704.0,47633.63671875
3946324736.0,45342.765625,4527418880.0,47632.51953125
3946186752.0,45341.71484375,4527277568.0,47631.40234375
3946049024.0,45340.65234375,4527137792.0,47630.27734375
3945910784.0,45339.59375,4526998528.0,47629.15234375
3945772800.0,45338.5234375,4526859776.0,47628.02734375
3945633792.0,45337.44921875,4526720000.0,47626.90625
3945496576.0,45336.39453125,4526580224.0,47625.796875
3945357824.0,45335.34375,4526439936.0,47624.67578125
3945219840.0,45334.2890625,4526298624.0,47623.546875
3945081600.0,45333.234375,4526157312.0,47622.41796875
3944943872.0,45332.16796875,4526017024.0,47621.296875
3944805888.0,45331.1171875,4525877248.0,47620.16796875
3944668160.0,45330.05859375,4525738496.0,47619.03515625
3944530432.0,45328.984375,4525598208.0,47617.8984375
3944392192.0,45327.90625,4525457408.0,47616.7578125
3944254976.0,45326.8203125,4525317632.0,47615.6171875
3944116736.0,45325.73828125,4525179904.0,47614.48046875
3943979520.0,45324.66015625,4525041664.0,47613.33984375
3943842048.0,45323.58203125,4524902400.0,47612.21484375
3943704064.0,45322.515625,4524763136.0,47611.08984375
3943566592.0,45321.4609375,4524622336.0,47609.96484375
3943428864.0,45320.41015625,4524482048.0,47608.8359375
3943291136.0,45319.35546875,4524341248.0,47607.69921875
3943153920.0,45318.29296875,4524201984.0,47606.56640625
3943016960.0,45317.22265625,4524065280.0,47605.43359375
3942879232.0,45316.14453125,4523927552.0,47604.2890625
3942741504.0,45315.05078125,4523789312.0,47603.14453125
3942603776.0,45313.96875,4523651072.0,47602.01171875
3942467072.0,45312.89453125,4523511808.0,47600.87109375
3942329088.0,45311.83203125,4523371008.0,47599.734375
3942191616.0,45310.75390625,4523230720.0,47598.60546875
3942054400.0,45309.6953125,4523091456.0,47597.48828125
3941916928.0,45308.64453125,4522951680.0,47596.3515625
3941779712.0,45307.57421875,4522813952.0,47595.2109375
3941642240.0,45306.484375,4522675712.0,47594.0625
3941505280.0,45305.390625,4522537472.0,47592.9296875
3941368064.0,45304.3125,4522398208.0,47591.79296875
3941230848.0,45303.2421875,4522259456.0,47590.66015625
3941092864.0,45302.1640625,4522120704.0,47589.5390625
3940955648.0,45301.109375,4521981952.0,47588.40625
3940819200.0,45300.04296875,4521842176.0,47587.265625
3940681728.0,45298.97265625,4521702400.0,47586.1171875
3940544768.0,45297.88671875,4521563136.0,47584.97265625
3940407552.0,45296.80859375,4521423360.0,47583.83203125
3940270080.0,45295.73046875,4521285120.0,47582.69140625
3940133120.0,45294.6484375,4521146368.0,47581.54296875
3939996160.0,45293.5625,4521008128.0,47580.3984375
3939859456.0,45292.48046875,4520869376.0,47579.25390625
3939721984.0,45291.40234375,4520731648.0,47578.12109375
3939585536.0,45290.33984375,4520593920.0,47577.00390625
3939448064.0,45289.28125,4520456704.0,47575.87890625
3939311616.0,45288.21484375,4520319488.0,47574.76953125
3939174144.0,45287.16015625,4520181248.0,47573.65625
3939038208.0,45286.11328125,4520043008.0,47572.54296875
3938901248.0,45285.06640625,4519904256.0,47571.4140625
3938764288.0,45284.0078125,4519766016.0,47570.28515625
3938627328.0,45282.9453125,4519627264.0,47569.1484375
3938490624.0,45281.875,4519489024.0,47568.01953125
3938354176.0,45280.81640625,4519351296.0,47566.89453125
3938217216.0,45279.75,4519213568.0,47565.76953125
3938081024.0,45278.6953125,4519075328.0,47564.640625
3937944576.0,45277.62890625,4518937600.0,47563.51171875
3937808128.0,45276.5703125,4518801408.0,47562.3984375
3937671936.0,45275.515625,4518664192.0,47561.28515625
3937534976.0,45274.46875,4518526464.0,47560.15625
3937398784.0,45273.4140625,4518387712.0,47559.0234375
3937262336.0,45272.35546875,4518248448.0,47557.890625
3937126144.0,45271.29296875,4518109696.0,47556.76171875
3936989952.0,45270.234375,4517970432.0,47555.6171875
3936853760.0,45269.16796875,4517832704.0,47554.48046875
3936717312.0,45268.09765625,4517695488.0,47553.34375
3936580864.0,45267.03125,4517558784.0,47552.22265625
3936444160.0,45265.98046875,4517421568.0,47551.10546875
3936308480.0,45264.9375,4517283328.0,47549.97265625
3936172800.0,45263.87890625,4517143552.0,47548.828125
3936036096.0,45262.8125,4517005312.0,47547.68359375
3935899904.0,45261.7421875,4516867072.0,47546.55078125
3935763968.0,45260.67578125,4516730368.0,47545.421875
3935627264.0,45259.609375,4516593664.0,47544.2890625
3935491584.0,45258.54296875,4516456448.0,47543.1484375
3935355904.0,45257.47265625,4516319232.0,47542.01171875
3935219968.0,45256.40234375,4516180480.0,47540.87890625
3935083520.0,45255.34765625,4516042240.0,47539.765625
3934947840.0,45254.3046875,4515902976.0,47538.625
3934812416.0,45253.25,4515762688.0,47537.48046875
3934676224.0,45252.18359375,4515622912.0,47536.328125
3934540544.0,45251.11328125,4515484672.0,47535.17578125
3934405632.0,45250.03515625,4515347968.0,47534.05078125
3934269952.0,45248.98046875,4515211264.0,47532.9375
3934134016.0,45247.9296875,4515075584.0,47531.8203125
3933998336.0,45246.890625,4514938880.0,47530.69921875
3933862656.0,45245.84375,4514801664.0,47529.55078125
3933727744.0,45244.7734375,4514658304.0,47528.27734375
3933594368.0,45243.59765625,4514518528.0,47527.09375
3933458432.0,45242.5,4514381312.0,47525.97265625
3933322752.0,45241.45703125,4514245632.0,47524.890625
3933187072.0,45240.43359375,4514112000.0,47523.82421875
3933051392.0,45239.4375,4513979392.0,47522.76953125
3932916224.0,45238.43359375,4513845248.0,47521.73046875
3932779008.0,45237.45703125,4513707520.0,47520.63671875
3932643584.0,45236.4375,4513569792.0,47519.54296875
3932508672.0,45235.40234375,4513432064.0,47518.4375
3932374016.0,45234.3671875,4513294336.0,47517.3359375
3932239104.0,45233.33203125,4513156608.0,47516.22265625
3932104192.0,45232.2890625,4513020928.0,47515.1171875
3931969792.0,45231.24609375,4512885248.0,47514.0078125
3931835136.0,45230.203125,4512750080.0,47512.89453125
3931699712.0,45229.1484375,4512613888.0,47511.79296875
3931565312.0,45228.10546875,4512478720.0,47510.67578125
3931430656.0,45227.06640625,4512340992.0,47509.5703125
3931296000.0,45226.02734375,4512203264.0,47508.44921875
3931161088.0,45224.98046875,4512065536.0,47507.3203125
3931026176.0,45223.9296875,4511926784.0,47506.1875
3930892032.0,45222.86328125,4511789568.0,47505.06640625
3930756352.0,45221.8125,4511650816.0,47503.9375
3930622464.0,45220.75,4511511552.0,47502.796875
3930487040.0,45219.68359375,4511371776.0,47501.64453125
3930352896.0,45218.6015625,4511234560.0,47500.50390625
3930218752.0,45217.5390625,4511096832.0,47499.39453125
3930083840.0,45216.48828125,4510960640.0,47498.296875
3929950208.0,45215.46484375,4510822912.0,47497.2109375
3929815552.0,45214.4296875,4510685184.0,47496.11328125
3929681920.0,45213.3984375,4510547456.0,47495.0
3929548032.0,45212.34375,4510409728.0,47493.875
3929413888.0,45211.28515625,4510272000.0,47492.7421875
3929279232.0,45210.21875,4510134784.0,47491.61328125
3929144832.0,45209.16015625,4509998592.0,47490.51171875
3929010688.0,45208.125,4509860864.0,47489.40234375
3928876544.0,45207.0859375,4509724160.0,47488.296875
3928741888.0,45206.0390625,4509587456.0,47487.1796875
3928608512.0,45204.9765625,4509449216.0,47486.04296875
3928473856.0,45203.90625,4509309952.0,47484.90625
3928340480.0,45202.828125,4509172224.0,47483.8125
3928206336.0,45201.78125,4509034496.0,47482.71484375
3928072960.0,45200.75390625,4508896256.0,47481.6171875
3927938816.0,45199.71875,4508759040.0,47480.515625
3927805440.0,45198.6640625,4508622336.0,47479.41015625
3927671808.0,45197.61328125,4508487168.0,47478.3125
3927538432.0,45196.56640625,4508351488.0,47477.2109375
3927405056.0,45195.52734375,4508214784.0,47476.12109375
3927271168.0,45194.48828125,4508079104.0,47475.0234375
3927137536.0,45193.4453125,4507943936.0,47473.91796875
3927004416.0,45192.38671875,4507808256.0,47472.81640625
3926870272.0,45191.3359375,4507672576.0,47471.71484375
3926736896.0,45190.28515625,4507535872.0,47470.60546875
3926603776.0,45189.234375,4507398144.0,47469.5
3926470400.0,45188.1875,4507261952.0,47468.4140625
3926337024.0,45187.15625,4507126272.0,47467.3203125
3926203648.0,45186.1015625,4506990592.0,47466.21484375
3926070272.0,45185.05078125,4506856448.0,47465.125
3925937664.0,45184.01953125,4506722304.0,47464.03515625
3925804288.0,45182.9765625,4506586624.0,47462.9375
3925670912.0,45181.93359375,4506452480.0,47461.84765625
3925538304.0,45180.89453125,4506317824.0,47460.765625
3925405440.0,45179.86328125,4506183680.0,47459.68359375
3925272064.0,45178.828125,4506048512.0,47458.5859375
3925138944.0,45177.78125,4505915392.0,47457.5078125
3925006336.0,45176.7578125,4505781248.0,47456.41015625
3924872960.0,45175.71484375,4505646592.0,47455.3125
3924740096.0,45174.66796875,4505512448.0,47454.2265625
3924607232.0,45173.625,4505378304.0,47453.13671875
3924474624.0,45172.59375,4505245696.0,47452.05859375
3924342016.0,45171.55859375,4505111552.0,47450.96875
3924209408.0,45170.51953125,4504978432.0,47449.88671875
3924076800.0,45169.49609375,4504844800.0,47448.796875
3923944192.0,45168.453125,4504711168.0,47447.6875
3923811584.0,45167.40625,4504577536.0,47446.5859375
3923679488.0,45166.35546875,4504442880.0,47445.49609375
3923547392.0,45165.3203125,4504308736.0,47444.41015625
3923414272.0,45164.29296875,4504173568.0,47443.3125
